month_end,n,k,longs,shorts,cot_EUR,cot_JPY,cot_CHF,cot_CAD,cot_AUD,cot_GBP,cot_NZD
2014-10-24,7,2,"['GBP', 'NZD']","['JPY', 'CAD']",1.4848,-0.9378,1.564,0.184,0.6876,1.7287,2.799
2014-10-31,7,2,"['GBP', 'NZD']","['JPY', 'CAD']",1.4996,-1.2328,1.6487,0.2005,0.7112,1.8094,2.8379
2014-11-07,7,2,"['GBP', 'NZD']","['JPY', 'CAD']",1.4823,-1.501,1.4966,0.0398,0.7896,1.859,2.5734
2014-11-14,7,2,"['NZD', 'GBP']","['JPY', 'CAD']",1.2668,-1.1797,1.5669,0.117,0.7762,2.2517,1.8934
2014-11-21,7,2,"['NZD', 'GBP']","['JPY', 'CAD']",1.2623,-0.7886,1.4718,0.0134,0.8071,2.7123,1.8416
2014-11-28,7,2,"['NZD', 'GBP']","['JPY', 'CAD']",1.1749,-0.4039,1.4896,-0.1005,0.8895,2.9249,1.9203
2014-12-05,7,2,"['NZD', 'GBP']","['JPY', 'CAD']",1.0818,-0.0675,1.3275,0.0207,0.7726,2.6489,1.7188
2014-12-12,7,2,"['NZD', 'GBP']","['JPY', 'CAD']",0.7614,-0.9486,0.9465,-0.2194,0.7026,1.9649,1.6909
2014-12-19,7,2,"['NZD', 'GBP']","['JPY', 'CAD']",1.0097,-0.7709,-0.0037,-0.2499,0.7533,1.7054,1.3919
2014-12-26,7,2,"['NZD', 'GBP']","['CAD', 'JPY']",1.1914,-0.2013,1.0104,-0.2118,0.8858,1.6441,1.4746
2015-01-02,7,2,"['NZD', 'GBP']","['CAD', 'JPY']",1.1736,0.0363,0.8828,-0.0767,0.9288,1.7931,1.515
2015-01-09,7,2,"['NZD', 'GBP']","['JPY', 'CAD']",1.1391,-0.5362,1.2404,0.06,1.1314,1.8938,1.2618
2015-01-16,7,2,"['NZD', 'GBP']","['JPY', 'CAD']",1.1023,-0.1756,1.2976,0.2924,1.0805,2.1775,1.3401
2015-01-23,7,2,"['NZD', 'GBP']","['JPY', 'CHF']",1.0799,-1.1914,0.431,0.6556,1.2234,2.3416,1.2725
2015-01-30,7,2,"['NZD', 'GBP']","['JPY', 'CHF']",1.0858,-2.0191,0.2573,0.4071,1.1385,2.1451,1.4283
2015-02-06,7,2,"['NZD', 'GBP']","['JPY', 'CHF']",1.1343,-2.4222,0.0971,0.5957,1.2486,1.9312,1.4704
2015-02-13,7,2,"['NZD', 'GBP']","['JPY', 'CHF']",1.1335,-2.6229,0.1722,0.9019,1.2567,1.7477,1.5863
2015-02-20,7,2,"['GBP', 'NZD']","['JPY', 'CHF']",1.0195,-2.8499,0.2404,0.9741,1.209,1.3355,1.4373
2015-02-27,7,2,"['NZD', 'AUD']","['JPY', 'CHF']",0.9282,-2.6854,0.0907,1.0864,1.3415,1.0204,1.228
2015-03-06,7,2,"['CAD', 'AUD']","['JPY', 'CHF']",0.7902,-2.2789,0.0846,1.202,1.3247,1.2014,0.8467
2015-03-13,7,2,"['AUD', 'GBP']","['JPY', 'CHF']",0.6248,-2.0866,0.1133,0.8725,1.1247,1.1334,0.9197
2015-03-20,7,2,"['EUR', 'GBP']","['JPY', 'CHF']",0.9613,-2.06,-0.9401,0.5209,0.4737,1.3575,0.7782
2015-03-27,7,2,"['EUR', 'GBP']","['JPY', 'CHF']",1.2128,-1.8368,-0.1961,1.1621,0.5437,1.3978,0.7231
2015-04-03,7,2,"['GBP', 'EUR']","['JPY', 'CHF']",1.2728,-3.0628,-0.9103,0.9246,0.4271,1.2439,0.0248
2015-04-10,7,2,"['GBP', 'EUR']","['JPY', 'CHF']",1.2195,-2.8361,-0.8803,0.8848,0.6566,1.1022,-0.213
2015-04-17,7,2,"['EUR', 'GBP']","['JPY', 'CHF']",1.0872,-2.6844,-0.9672,0.8697,0.6643,1.0977,-0.2636
2015-04-24,7,2,"['GBP', 'EUR']","['JPY', 'CHF']",1.0899,-2.8137,-1.0984,0.5903,0.5246,0.911,-0.5698
2015-05-01,7,2,"['EUR', 'GBP']","['JPY', 'CHF']",0.8282,-2.9231,-1.4093,0.2572,0.4067,1.0859,-0.7552
2015-05-08,7,2,"['GBP', 'EUR']","['CHF', 'JPY']",0.7664,-1.6973,-2.2092,-0.2623,-0.2511,0.6719,-0.6383
2015-05-15,7,2,"['EUR', 'GBP']","['CHF', 'JPY']",0.6117,-1.8849,-3.0846,-0.5837,-0.3534,0.8123,0.2429
2015-05-22,7,2,"['GBP', 'NZD']","['CHF', 'JPY']",0.4421,-1.9909,-2.7862,-1.0169,-0.4243,0.5052,0.7927
2015-05-29,7,2,"['GBP', 'NZD']","['CHF', 'CAD']",0.4721,-0.747,-2.4573,-1.1322,-0.4094,0.5939,1.1193
2015-06-05,7,2,"['GBP', 'NZD']","['CHF', 'CAD']",0.3013,-0.0745,-2.2257,-0.6484,0.0009,0.5786,1.62
2015-06-12,7,2,"['GBP', 'NZD']","['CHF', 'EUR']",-0.6962,0.3322,-2.2907,0.0826,-0.019,0.6218,1.5635
2015-06-19,7,2,"['GBP', 'NZD']","['CHF', 'EUR']",-1.5843,-0.2272,-2.0671,0.0083,-0.2133,0.7274,1.2261
2015-06-26,7,2,"['CAD', 'NZD']","['CHF', 'EUR']",-1.2056,0.171,-2.1758,0.7427,-0.0912,0.3046,1.4333
2015-07-03,7,2,"['CAD', 'NZD']","['CHF', 'EUR']",-1.26,-0.1772,-2.0226,0.9698,-0.0389,-0.203,1.5698
2015-07-10,7,2,"['CAD', 'NZD']","['CHF', 'EUR']",-1.5026,-0.6172,-1.6588,1.0198,0.1521,0.3518,1.7037
2015-07-17,7,2,"['CAD', 'NZD']","['EUR', 'CHF']",-1.2491,-1.0885,-1.0893,1.153,0.3514,0.4897,1.766
2015-07-24,7,2,"['CAD', 'NZD']","['EUR', 'CHF']",-1.193,-0.6084,-0.9789,1.0499,0.4345,0.2171,1.5231
2015-07-31,7,2,"['NZD', 'CAD']","['EUR', 'GBP']",-1.4912,-0.5042,-0.4544,1.4624,0.6029,-0.6151,1.2149
2015-08-07,7,2,"['NZD', 'CAD']","['EUR', 'GBP']",-1.1542,-0.0062,-0.2458,1.6655,0.5253,-0.8511,1.0733
2015-08-14,7,2,"['NZD', 'CAD']","['EUR', 'GBP']",-0.957,0.6854,0.303,1.7413,0.5737,-0.611,0.9657
2015-08-21,7,2,"['NZD', 'CAD']","['EUR', 'GBP']",-1.8961,0.3718,0.6043,1.8335,0.5381,-1.1654,0.8869
2015-08-28,7,2,"['CHF', 'CAD']","['EUR', 'GBP']",-2.9527,-1.3349,1.0606,1.3347,0.7953,-1.7238,0.4581
2015-09-04,7,2,"['NZD', 'CAD']","['EUR', 'JPY']",-2.5536,-2.0193,0.628,1.2047,0.5519,-0.7182,0.7168
2015-09-11,7,2,"['CAD', 'NZD']","['JPY', 'EUR']",-2.0666,-2.1438,0.336,0.9027,0.2783,-0.4414,1.035
2015-09-18,7,2,"['AUD', 'CAD']","['GBP', 'EUR']",-1.2226,-1.0059,-0.819,0.4065,0.0992,-1.4066,-0.2624
2015-09-25,7,2,"['CAD', 'AUD']","['GBP', 'EUR']",-1.3554,-1.1864,-0.1402,0.664,0.7822,-1.8574,-0.0987
2015-10-02,7,2,"['AUD', 'CAD']","['GBP', 'JPY']",-1.1286,-1.2079,-0.0381,0.8299,0.6283,-1.5975,-0.154
2015-10-09,7,2,"['AUD', 'CAD']","['GBP', 'JPY']",-1.2038,-1.3584,0.1096,0.6548,0.2297,-1.3998,-0.4755
2015-10-16,7,2,"['CHF', 'CAD']","['EUR', 'JPY']",-1.5576,-1.4882,-0.0272,0.6577,-0.1867,-1.1158,-0.7483
2015-10-23,7,2,"['CAD', 'AUD']","['GBP', 'EUR']",-2.1116,-1.8974,-0.383,0.0063,0.0928,-2.3977,-1.243
2015-10-30,7,2,"['CHF', 'AUD']","['GBP', 'NZD']",-0.8348,-0.5684,-0.4528,-0.6591,-0.0257,-2.0276,-1.4475
2015-11-06,7,2,"['AUD', 'CHF']","['GBP', 'NZD']",-0.1856,-0.2581,0.3747,-0.5652,0.035,-1.6376,-1.5167
2015-11-13,7,2,"['CHF', 'AUD']","['NZD', 'CAD']",-0.0926,0.3465,0.4958,-0.8331,0.6383,-0.412,-1.2818
2015-11-20,7,2,"['CHF', 'AUD']","['NZD', 'CAD']",0.3514,0.6017,0.8713,-0.1974,1.1211,0.2831,-1.1729
2015-11-27,7,2,"['GBP', 'CHF']","['NZD', 'CAD']",0.567,0.6147,1.2611,0.442,0.844,0.8484,-0.9663
2015-12-04,7,2,"['EUR', 'CHF']","['NZD', 'AUD']",0.5621,0.5038,1.328,0.4178,0.29,0.3742,-1.0118
2015-12-11,7,2,"['JPY', 'CHF']","['NZD', 'AUD']",0.1561,0.3583,1.3888,0.1928,-0.4135,-0.0394,-1.4361
2015-12-18,7,2,"['CAD', 'EUR']","['AUD', 'JPY']",0.5309,-0.852,-0.4026,0.3849,-1.2194,-0.2685,-0.5649
2015-12-25,7,2,"['EUR', 'CAD']","['JPY', 'CHF']",0.5411,-0.6696,-0.4612,1.0631,-0.4417,0.1907,-0.2943
2015-12-31,7,2,"['EUR', 'CAD']","['JPY', 'CHF']",0.5411,-0.6696,-0.4612,1.0631,-0.4417,0.1907,-0.2943
2016-01-08,7,2,"['EUR', 'CAD']","['JPY', 'AUD']",0.5209,-2.1216,-0.4896,1.151,-0.814,0.1937,-0.6122
2016-01-15,7,2,"['EUR', 'CAD']","['JPY', 'NZD']",0.203,-2.6987,-0.4574,1.0657,-0.41,0.0879,-0.5844
2016-01-22,7,2,"['GBP', 'CAD']","['JPY', 'CHF']",-0.0865,-2.8312,-0.15,1.4419,0.2493,0.406,0.1817
2016-01-29,7,2,"['GBP', 'CAD']","['JPY', 'EUR']",-0.379,-2.8958,0.4004,1.4071,0.181,0.799,0.5134
2016-02-05,7,2,"['CAD', 'NZD']","['JPY', 'EUR']",-1.5268,-2.378,0.3985,0.7342,-0.159,0.7196,0.9382
2016-02-12,7,2,"['CHF', 'NZD']","['JPY', 'EUR']",-2.2298,-2.3655,0.7244,0.7,-1.4209,0.3951,0.9326
2016-02-19,7,2,"['CHF', 'NZD']","['EUR', 'JPY']",-2.3955,-2.2586,0.4731,0.2824,-1.9208,0.3643,0.8128
2016-02-26,7,2,"['CHF', 'NZD']","['EUR', 'AUD']",-2.242,-2.1806,0.2563,-0.1623,-2.2329,0.2076,0.6028
2016-03-04,7,2,"['NZD', 'GBP']","['AUD', 'JPY']",-1.6062,-2.1639,0.176,-0.5258,-2.5078,0.4259,0.2725
2016-03-11,7,2,"['CHF', 'GBP']","['AUD', 'JPY']",-1.5152,-1.9995,0.0308,-0.8959,-2.7622,0.7388,-0.0669
2016-03-18,7,2,"['CHF', 'NZD']","['JPY', 'AUD']",-0.7401,-2.3839,-0.7099,-1.2946,-2.0738,-0.8685,-0.5253
2016-03-25,7,2,"['NZD', 'GBP']","['JPY', 'AUD']",-1.0752,-2.3956,-0.5767,-0.8011,-2.147,0.6601,-0.4814
2016-04-01,7,2,"['NZD', 'GBP']","['JPY', 'AUD']",-1.1487,-2.2382,-0.6707,-1.5316,-2.2076,0.7845,-0.6263
2016-04-08,7,2,"['CHF', 'GBP']","['AUD', 'JPY']",-1.4758,-2.0668,-0.7871,-1.9478,-2.2003,1.219,-0.8138
2016-04-15,7,2,"['NZD', 'GBP']","['AUD', 'JPY']",-1.4512,-2.032,-1.0434,-1.996,-2.2737,1.6492,-1.0303
2016-04-22,7,2,"['CHF', 'GBP']","['AUD', 'CAD']",-1.619,-1.9879,-1.0672,-2.1772,-2.3266,1.8028,-1.189
2016-04-29,7,2,"['CHF', 'GBP']","['AUD', 'CAD']",-1.7531,-1.8625,-1.0294,-2.2821,-2.4876,1.3233,-1.4656
2016-05-06,7,2,"['CHF', 'GBP']","['CAD', 'AUD']",-2.1782,-1.7162,-0.747,-2.4922,-2.2628,0.7633,-1.6533
2016-05-13,7,2,"['CHF', 'GBP']","['CAD', 'EUR']",-2.0801,-1.5463,-0.7668,-2.664,-1.8705,0.5275,-1.394
2016-05-20,7,2,"['CHF', 'GBP']","['CAD', 'EUR']",-1.9585,-1.5299,-0.4173,-2.3994,-1.4575,0.7274,-1.095
2016-05-27,7,2,"['CHF', 'GBP']","['CAD', 'EUR']",-1.4597,-0.621,-0.3513,-2.2071,-0.4965,0.3382,-0.8536
2016-06-03,7,2,"['CHF', 'GBP']","['CAD', 'EUR']",-1.4269,-0.4307,0.0413,-2.3508,-0.3027,0.3488,-0.8904
2016-06-10,7,2,"['CHF', 'GBP']","['CAD', 'NZD']",-0.7134,-0.9419,0.9188,-1.9647,0.0984,2.048,-0.9713
2016-06-17,7,2,"['NZD', 'GBP']","['CAD', 'JPY']",-0.6969,-1.5109,-1.0068,-1.5961,-0.1146,0.9218,0.2092
2016-06-24,7,2,"['NZD', 'GBP']","['JPY', 'CAD']",-0.4816,-1.3104,-1.0562,-1.1128,-0.0996,1.9955,0.1307
2016-07-01,7,2,"['NZD', 'GBP']","['CHF', 'JPY']",-0.5574,-1.4654,-1.9367,-1.313,-0.3669,1.2014,0.1395
2016-07-08,7,2,"['NZD', 'GBP']","['CHF', 'JPY']",-0.3029,-1.4235,-1.5872,-1.4056,-0.7661,1.2739,0.0078
2016-07-15,7,2,"['EUR', 'GBP']","['CAD', 'AUD']",-0.0005,-0.9011,-1.0965,-1.593,-1.2195,1.7193,-0.2468
2016-07-22,7,2,"['EUR', 'GBP']","['AUD', 'CAD']",0.2131,-0.6943,-0.725,-1.6922,-1.7972,2.4899,-0.3861
2016-07-29,7,2,"['EUR', 'GBP']","['AUD', 'CAD']",0.4639,-0.5514,-0.1393,-1.6518,-1.6846,2.4911,-0.0663
2016-08-05,7,2,"['EUR', 'GBP']","['AUD', 'CAD']",0.4068,-0.706,0.2129,-1.3844,-1.5541,2.3725,-0.0297
2016-08-12,7,2,"['EUR', 'GBP']","['AUD', 'CAD']",0.3363,-0.7826,-0.021,-1.2366,-1.5825,2.3597,0.1388
2016-08-19,7,2,"['CHF', 'GBP']","['AUD', 'CAD']",0.1933,-0.9391,0.2492,-1.041,-1.6054,2.2907,0.1869
2016-08-26,7,2,"['NZD', 'GBP']","['AUD', 'CAD']",-0.2445,-1.0197,-0.2524,-1.1286,-1.5644,2.2078,0.2382
2016-09-02,7,2,"['EUR', 'GBP']","['AUD', 'CAD']",-0.1092,-1.0677,-1.1967,-1.3228,-1.5466,1.976,-0.1547
2016-09-09,7,2,"['EUR', 'GBP']","['AUD', 'CAD']",0.108,-0.8447,-0.0657,-1.2342,-1.3748,1.689,-0.6952
2016-09-16,7,2,"['CHF', 'GBP']","['AUD', 'CAD']",-0.2071,-0.8027,-0.0644,-1.0321,-1.1971,1.4139,-0.4042
2016-09-23,7,2,"['GBP', 'NZD']","['CHF', 'JPY']",0.2786,-1.0908,-1.235,-0.9098,-0.2219,0.6357,1.444
2016-09-30,7,2,"['NZD', 'GBP']","['JPY', 'AUD']",-0.0273,-1.1575,1.2009,0.2137,-0.4831,1.7015,1.2565
2016-10-07,7,2,"['NZD', 'GBP']","['JPY', 'AUD']",0.0253,-1.0815,0.6014,0.3515,-0.7131,1.674,1.3769
2016-10-14,7,2,"['NZD', 'GBP']","['AUD', 'JPY']",0.1326,-0.4982,1.2889,0.2605,-0.7447,1.6187,1.3623
2016-10-21,7,2,"['GBP', 'CHF']","['AUD', 'JPY']",0.2977,-0.1813,1.7987,0.4526,-0.7615,1.4576,0.1693
2016-10-28,7,2,"['GBP', 'CHF']","['AUD', 'JPY']",0.4192,-0.3134,1.8207,0.2971,-0.7767,1.0054,0.1871
2016-11-04,7,2,"['GBP', 'CHF']","['AUD', 'JPY']",0.7664,-0.2265,2.0736,0.3725,-1.0309,0.9439,0.2471
2016-11-11,7,2,"['GBP', 'CHF']","['AUD', 'NZD']",0.7795,0.1317,2.4992,0.59,-0.8865,1.3511,-0.2948
2016-11-18,7,2,"['GBP', 'CHF']","['AUD', 'NZD']",0.5715,0.5693,2.2428,0.4562,-1.1596,0.9945,-0.2677
2016-11-25,7,2,"['JPY', 'CHF']","['AUD', 'NZD']",0.4802,1.0103,2.0566,0.4671,-0.8527,0.7823,0.1242
2016-12-02,7,2,"['JPY', 'CHF']","['AUD', 'NZD']",0.4349,1.488,1.9381,0.5593,-0.4561,0.8921,0.3118
2016-12-09,7,2,"['CHF', 'JPY']","['AUD', 'EUR']",0.4406,2.4846,2.0441,0.6058,-0.5233,0.8287,0.6266
2016-12-16,7,2,"['CHF', 'JPY']","['EUR', 'AUD']",-0.3217,2.8927,1.941,0.7327,-0.0368,0.6656,0.5039
2016-12-23,7,2,"['NZD', 'JPY']","['CHF', 'EUR']",-0.2901,3.3863,-0.716,0.3458,0.5225,0.4763,1.2556
2016-12-30,7,2,"['NZD', 'JPY']","['EUR', 'CAD']",-0.5666,3.3535,0.856,-0.1194,0.9109,0.2391,1.8533
2017-01-06,7,2,"['NZD', 'JPY']","['EUR', 'CAD']",-0.5778,3.0217,1.1496,0.0355,1.019,0.4132,1.7821
2017-01-13,7,2,"['NZD', 'JPY']","['EUR', 'CAD']",-0.6893,2.7012,1.2588,0.3475,1.1068,0.4016,2.0856
2017-01-20,7,2,"['NZD', 'JPY']","['EUR', 'CAD']",-0.637,2.4378,1.286,0.2034,0.6492,0.3858,1.6577
2017-01-27,7,2,"['NZD', 'JPY']","['EUR', 'CAD']",-1.1161,2.1662,1.249,-0.246,0.3997,0.2844,1.3119
2017-02-03,7,2,"['CHF', 'JPY']","['EUR', 'CAD']",-1.2751,1.846,1.4161,-0.2442,0.4024,0.3635,-0.0484
2017-02-10,7,2,"['CHF', 'JPY']","['EUR', 'CAD']",-1.2951,1.7119,1.1676,-0.4975,0.2465,0.4997,-0.4046
2017-02-17,7,2,"['CHF', 'JPY']","['EUR', 'CAD']",-1.2187,1.5571,0.8814,-1.0546,-0.0243,0.508,-0.5004
2017-02-24,7,2,"['CHF', 'JPY']","['CAD', 'EUR']",-0.8648,1.4682,0.6031,-1.2524,-0.3821,0.4958,-0.5192
2017-03-03,7,2,"['CHF', 'JPY']","['CAD', 'AUD']",-1.1595,1.4076,0.893,-1.46,-1.185,0.4791,-0.4495
2017-03-10,7,2,"['NZD', 'JPY']","['CAD', 'AUD']",-0.8731,1.3726,0.5288,-1.2321,-0.9304,0.4357,0.6138
2017-03-17,7,2,"['JPY', 'GBP']","['EUR', 'AUD']",-1.2561,1.639,0.5933,-0.6338,-1.2032,1.7276,1.1447
2017-03-24,7,2,"['GBP', 'NZD']","['EUR', 'AUD']",-2.0022,1.5557,0.9401,1.7904,-0.8782,1.8497,2.2864
2017-03-31,7,2,"['CAD', 'NZD']","['EUR', 'AUD']",-2.2434,1.2364,1.3728,1.9038,-1.2333,1.7061,2.135
2017-04-07,7,2,"['CAD', 'NZD']","['EUR', 'AUD']",-2.0024,1.0824,1.1695,1.7734,-0.9838,1.5217,2.1703
2017-04-14,7,2,"['CAD', 'NZD']","['EUR', 'AUD']",-1.7125,0.85,0.5204,1.8736,-0.9956,1.7171,1.9831
2017-04-21,7,2,"['CAD', 'NZD']","['EUR', 'AUD']",-1.5905,0.7348,0.8015,1.7007,-1.0525,0.9902,1.8807
2017-04-28,7,2,"['CAD', 'NZD']","['EUR', 'AUD']",-1.5398,0.6463,1.1535,1.7023,-1.1479,0.5434,1.8185
2017-05-05,7,2,"['NZD', 'CAD']","['EUR', 'AUD']",-2.0389,0.6941,1.288,1.5629,-1.1544,-0.0736,1.3115
2017-05-12,7,2,"['NZD', 'CAD']","['EUR', 'GBP']",-2.5541,0.7435,0.8103,2.3478,-0.0117,-1.7921,1.0759
2017-05-19,7,2,"['CHF', 'CAD']","['EUR', 'GBP']",-2.7159,1.0115,1.3212,2.4248,1.0376,-2.474,1.1677
2017-05-26,7,2,"['AUD', 'CAD']","['EUR', 'GBP']",-2.9745,0.8952,1.0618,2.3985,1.203,-2.8679,0.7585
2017-06-02,7,2,"['AUD', 'CAD']","['EUR', 'GBP']",-2.8341,0.8675,0.8103,2.3119,1.2046,-2.5214,0.1582
2017-06-09,7,2,"['AUD', 'CAD']","['EUR', 'GBP']",-2.6185,0.8333,0.6958,1.973,1.4214,-2.0082,-0.4739
2017-06-16,7,2,"['AUD', 'CAD']","['EUR', 'GBP']",-2.4198,0.788,0.3936,1.8011,1.5253,-1.9933,-0.9575
2017-06-23,7,2,"['JPY', 'CAD']","['NZD', 'EUR']",-1.9293,0.9232,-0.5003,1.4561,0.261,-1.3709,-3.3082
2017-06-30,7,2,"['JPY', 'CAD']","['NZD', 'EUR']",-2.0069,1.033,-0.3654,1.2428,0.0414,-1.1847,-3.0041
2017-07-07,7,2,"['CAD', 'JPY']","['NZD', 'EUR']",-2.143,1.1036,-0.9917,0.8796,-0.6908,-1.9539,-3.0367
2017-07-14,7,2,"['CAD', 'JPY']","['NZD', 'EUR']",-2.04,1.4009,-1.1849,-0.2031,-1.0243,-2.023,-2.8947
2017-07-21,7,2,"['CHF', 'JPY']","['NZD', 'GBP']",-1.9975,1.4734,-0.7103,-0.7149,-1.432,-2.3212,-2.9412
2017-07-28,7,2,"['CHF', 'JPY']","['NZD', 'EUR']",-1.8765,1.4407,-1.0198,-1.2311,-1.3183,-1.7058,-2.7154
2017-08-04,7,2,"['AUD', 'JPY']","['NZD', 'EUR']",-1.6615,1.2078,-1.4142,-1.5251,-1.3612,-1.5757,-2.4902
2017-08-11,7,2,"['AUD', 'JPY']","['NZD', 'CAD']",-1.7095,0.9993,-1.0208,-1.9109,-1.009,-1.6427,-2.292
2017-08-18,7,2,"['CHF', 'JPY']","['NZD', 'CAD']",-1.4564,0.7928,-1.0342,-1.6811,-1.0761,-1.2993,-1.7821
2017-08-25,7,2,"['GBP', 'JPY']","['CAD', 'NZD']",-1.4913,0.7062,-0.9453,-1.6655,-1.1114,-0.6406,-1.6443
2017-09-01,7,2,"['GBP', 'JPY']","['CAD', 'EUR']",-1.4,0.6155,-1.0648,-1.6533,-1.19,-0.4328,-1.3717
2017-09-08,7,2,"['GBP', 'JPY']","['CAD', 'EUR']",-1.4642,0.6449,-1.0294,-1.5663,-0.9703,-0.2954,-0.9885
2017-09-15,7,2,"['AUD', 'JPY']","['CAD', 'EUR']",-1.2406,0.3989,-1.1874,-1.3572,-0.6319,-1.0095,-0.7513
2017-09-22,7,2,"['NZD', 'JPY']","['GBP', 'AUD']",-1.0278,0.3294,-1.2001,-1.2309,-1.3897,-2.0815,-0.5019
2017-09-29,7,2,"['NZD', 'JPY']","['GBP', 'CAD']",-1.3099,0.5938,-1.1554,-2.0403,-1.6058,-2.5854,-0.6219
2017-10-06,7,2,"['NZD', 'JPY']","['GBP', 'CAD']",-1.2678,0.5684,-0.9755,-1.9728,-1.4568,-3.0253,-0.6401
2017-10-13,7,2,"['NZD', 'JPY']","['GBP', 'CAD']",-1.2761,0.8377,-0.8711,-1.9016,-1.4153,-2.5567,-0.3618
2017-10-20,7,2,"['NZD', 'JPY']","['GBP', 'CAD']",-1.1507,0.7947,-0.8275,-1.7858,-1.1797,-1.9737,-0.5079
2017-10-27,7,2,"['NZD', 'JPY']","['CAD', 'GBP']",-1.0302,0.9136,-0.2003,-1.656,-0.9315,-1.6229,0.1129
2017-11-03,7,2,"['NZD', 'JPY']","['GBP', 'CAD']",-0.8645,1.0274,0.4454,-1.4027,-0.7075,-1.6472,0.5253
2017-11-10,7,2,"['NZD', 'JPY']","['CAD', 'GBP']",-0.9964,1.1766,0.7471,-1.2676,-0.5258,-1.1726,0.8248
2017-11-17,7,2,"['CHF', 'JPY']","['GBP', 'CAD']",-0.904,1.4983,0.9378,-1.1661,-0.444,-1.3064,0.8242
2017-11-24,7,2,"['CHF', 'JPY']","['GBP', 'CAD']",-1.0241,1.4469,1.055,-1.0726,-0.1384,-1.4151,0.8146
2017-12-01,7,2,"['CHF', 'JPY']","['GBP', 'CAD']",-0.8442,1.301,1.1935,-1.0332,-0.0634,-1.5359,0.8127
2017-12-08,7,2,"['CHF', 'JPY']","['GBP', 'CAD']",-0.8552,1.5291,1.1074,-0.9094,-0.0633,-1.5065,0.7425
2017-12-15,7,2,"['CHF', 'JPY']","['GBP', 'EUR']",-1.0834,1.2292,0.6863,-0.8502,0.1344,-1.5869,0.6429
2017-12-22,7,2,"['JPY', 'AUD']","['GBP', 'CAD']",-0.725,1.7178,0.0683,-0.8707,2.3717,-1.8566,1.1278
2017-12-29,7,2,"['JPY', 'AUD']","['GBP', 'EUR']",-0.7496,1.5425,-0.3035,-0.3513,2.3187,-1.4959,1.2014
2018-01-05,7,2,"['JPY', 'AUD']","['GBP', 'EUR']",-1.0871,1.7442,0.031,-0.2287,2.4538,-1.4909,1.1974
2018-01-12,7,2,"['AUD', 'JPY']","['GBP', 'EUR']",-1.2111,1.7581,0.5509,-0.222,1.3171,-1.7067,0.7969
2018-01-19,7,2,"['AUD', 'JPY']","['GBP', 'EUR']",-1.0151,1.4021,0.6709,-0.1805,1.1119,-1.5958,0.5876
2018-01-26,7,2,"['AUD', 'JPY']","['GBP', 'EUR']",-1.0074,1.3857,0.7253,-0.2576,0.9025,-1.6322,0.1602
2018-02-02,7,2,"['JPY', 'AUD']","['GBP', 'EUR']",-1.0463,0.7549,0.5296,-0.4384,1.0366,-1.5317,-0.1114
2018-02-09,7,2,"['JPY', 'AUD']","['GBP', 'EUR']",-0.9302,0.8256,0.4865,-0.5978,1.0006,-1.4321,-0.103
2018-02-16,7,2,"['JPY', 'AUD']","['GBP', 'EUR']",-0.8167,0.7219,0.4318,-0.4913,1.0844,-1.0918,-0.046
2018-02-23,7,2,"['JPY', 'AUD']","['GBP', 'EUR']",-0.7672,0.3083,0.1366,-0.3223,0.909,-0.851,0.0255
2018-03-02,7,2,"['CHF', 'AUD']","['GBP', 'EUR']",-0.9464,0.0048,0.1657,-0.304,0.9884,-0.9477,0.1272
2018-03-09,7,2,"['NZD', 'AUD']","['EUR', 'GBP']",-0.8959,-0.4951,-0.5461,-0.2654,1.2516,-0.6965,0.0785
2018-03-16,7,2,"['NZD', 'AUD']","['EUR', 'CHF']",-1.021,-0.7387,-0.7677,-0.2144,1.3914,-0.741,0.2177
2018-03-23,7,2,"['CHF', 'AUD']","['JPY', 'GBP']",-1.1981,-1.9442,-0.1432,-0.23,0.3423,-1.3846,-1.2287
2018-03-30,7,2,"['AUD', 'CAD']","['JPY', 'GBP']",-1.2635,-2.692,0.0734,0.9827,0.8871,-1.6213,-1.0317
2018-04-06,7,2,"['CAD', 'AUD']","['JPY', 'GBP']",-1.226,-2.8052,0.0338,1.1111,1.2538,-1.8412,-0.994
2018-04-13,7,2,"['CAD', 'AUD']","['JPY', 'GBP']",-1.4797,-2.5904,0.0864,1.1259,1.3351,-1.8233,-1.0111
2018-04-20,7,2,"['CAD', 'AUD']","['JPY', 'GBP']",-1.6407,-2.453,-0.1435,1.0659,1.6453,-1.7668,-1.0997
2018-04-27,7,2,"['CAD', 'AUD']","['JPY', 'GBP']",-1.1992,-2.2665,-0.3817,0.9761,1.2138,-1.5381,-1.0361
2018-05-04,7,2,"['CAD', 'AUD']","['JPY', 'GBP']",-0.7143,-2.1007,0.3397,1.0401,1.2211,-1.0275,-0.7085
2018-05-11,7,2,"['CHF', 'AUD']","['JPY', 'EUR']",-0.6507,-1.8706,1.1595,0.9286,1.4897,-0.3512,-0.3734
2018-05-18,7,2,"['CHF', 'AUD']","['JPY', 'EUR']",-0.4849,-2.0943,1.3461,0.967,1.5822,-0.1937,0.3698
2018-05-25,7,2,"['CHF', 'AUD']","['JPY', 'GBP']",-0.0217,-1.7872,1.4176,1.0521,1.5734,-0.1847,0.5711
