month_end,n,k,longs,shorts,cot_EUR,cot_AUD,cot_JPY,cot_CHF,cot_CAD,cot_GBP,cot_NZD
2014-06-06,7,2,"['CAD', 'JPY']","['GBP', 'NZD']",-0.1313,-0.28,0.8527,-0.0527,0.5652,-1.2183,-0.731
2014-06-13,7,2,"['CAD', 'JPY']","['GBP', 'NZD']",0.0897,-0.3663,0.7672,0.0149,0.6199,-1.1357,-0.4257
2014-06-20,7,2,"['JPY', 'NZD']","['GBP', 'CHF']",0.2697,-0.5382,0.8724,-0.762,0.5103,-1.5683,1.2047
2014-06-27,7,2,"['NZD', 'JPY']","['GBP', 'AUD']",0.1782,-0.7186,0.9754,0.4757,0.1039,-1.4618,0.9136
2014-07-04,7,2,"['JPY', 'CHF']","['GBP', 'AUD']",0.216,-0.7571,0.6252,0.6816,-0.173,-1.5816,0.5906
2014-07-11,7,2,"['CHF', 'JPY']","['GBP', 'AUD']",0.1777,-0.8308,0.7633,0.6176,-0.3784,-1.2372,0.0189
2014-07-18,7,2,"['CHF', 'JPY']","['GBP', 'AUD']",0.1753,-0.8985,0.7041,0.536,-0.5286,-1.1584,-0.2966
2014-07-25,7,2,"['JPY', 'CHF']","['GBP', 'AUD']",0.4265,-0.8359,0.4544,0.5903,-0.6755,-0.9358,-0.2717
2014-08-01,7,2,"['JPY', 'CHF']","['AUD', 'GBP']",0.6004,-0.8948,0.7486,0.9299,-0.7749,-0.8806,-0.4487
2014-08-08,7,2,"['JPY', 'CHF']","['AUD', 'CAD']",0.7538,-0.7918,0.9738,1.2064,-0.7794,-0.5804,-0.7451
2014-08-15,7,2,"['EUR', 'CHF']","['GBP', 'AUD']",0.7223,-0.7114,0.7195,1.2123,-0.6983,-0.7539,-0.6027
2014-08-22,7,2,"['EUR', 'CHF']","['AUD', 'GBP']",0.78,-0.8385,0.7356,1.0736,-0.3287,-0.5976,-0.4643
2014-08-29,7,2,"['JPY', 'EUR']","['AUD', 'GBP']",0.8745,-0.9518,0.8723,0.7586,-0.2865,-0.6529,-0.4733
2014-09-05,7,2,"['EUR', 'JPY']","['AUD', 'GBP']",0.9118,-1.0792,0.9867,0.6325,-0.4114,-0.4954,-0.1882
2014-09-12,7,2,"['JPY', 'EUR']","['GBP', 'AUD']",0.6471,-0.7442,0.5766,0.4394,-0.5035,-0.8511,0.0512
2014-09-19,7,2,"['EUR', 'NZD']","['AUD', 'CAD']",0.7358,-0.4307,0.587,0.5659,-0.3373,0.0305,1.4339
2014-09-26,7,2,"['JPY', 'NZD']","['CAD', 'GBP']",0.7852,0.0403,0.8463,0.7899,-0.2271,-0.1937,1.2216
2014-10-03,7,2,"['JPY', 'NZD']","['GBP', 'CAD']",0.6971,0.3437,0.9471,0.6064,0.1101,-0.3871,1.6954
2014-10-10,7,2,"['JPY', 'NZD']","['GBP', 'CAD']",0.7321,0.9334,0.9342,0.5322,0.1971,-0.1669,1.711
2014-10-17,7,2,"['AUD', 'NZD']","['GBP', 'CAD']",0.7915,1.1009,0.8205,0.9178,0.4986,-0.0839,2.1337
2014-10-24,7,2,"['AUD', 'NZD']","['GBP', 'JPY']",0.8122,1.121,0.4796,1.0656,0.7006,0.0017,2.0801
2014-10-31,7,2,"['CHF', 'NZD']","['GBP', 'JPY']",0.8649,1.1395,0.3912,1.2136,0.7152,0.0844,2.3104
2014-11-07,7,2,"['AUD', 'NZD']","['GBP', 'JPY']",0.8992,1.2133,0.2991,1.1184,0.6026,0.1314,2.2412
2014-11-14,7,2,"['CHF', 'NZD']","['GBP', 'JPY']",0.7597,1.1893,0.3586,1.2503,0.6595,0.3421,1.705
2014-11-21,7,2,"['CHF', 'NZD']","['JPY', 'CAD']",0.7996,1.211,0.4423,1.2127,0.5898,0.6668,1.731
2014-11-28,7,2,"['CHF', 'NZD']","['CAD', 'JPY']",0.7657,1.2824,0.5269,1.2947,0.5064,0.9309,1.8941
2014-12-05,7,2,"['CHF', 'NZD']","['CAD', 'JPY']",0.7216,1.1457,0.5976,1.1784,0.5826,0.9256,1.7684
2014-12-12,7,2,"['AUD', 'NZD']","['JPY', 'CAD']",0.4697,1.0559,0.349,0.8101,0.3986,0.5907,1.8054
2014-12-19,7,2,"['AUD', 'NZD']","['CHF', 'CAD']",0.7251,1.0752,0.3781,-0.1625,0.3637,0.4862,1.5502
2014-12-26,7,2,"['AUD', 'NZD']","['CAD', 'GBP']",0.9267,1.1731,0.5035,0.9246,0.3747,0.5009,1.6838
2015-01-02,7,2,"['AUD', 'NZD']","['CAD', 'JPY']",0.9545,1.1816,0.5386,0.8311,0.4513,0.669,1.7726
2015-01-09,7,2,"['AUD', 'NZD']","['JPY', 'CAD']",0.9716,1.3459,0.3933,1.2404,0.5287,0.8177,1.5365
2015-01-16,7,2,"['CHF', 'NZD']","['JPY', 'CAD']",0.9861,1.2695,0.4531,1.3438,0.6661,1.1292,1.6535
2015-01-23,7,2,"['GBP', 'NZD']","['JPY', 'CHF']",1.0136,1.3777,0.2249,0.4671,0.8787,1.3824,1.6095
2015-01-30,7,2,"['GBP', 'NZD']","['JPY', 'CHF']",1.0629,1.27,0.0106,0.3044,0.701,1.3391,1.8151
2015-02-06,7,2,"['AUD', 'NZD']","['JPY', 'CHF']",1.1504,1.3518,-0.1407,0.1574,0.7953,1.254,1.9013
2015-02-13,7,2,"['AUD', 'NZD']","['JPY', 'CHF']",1.1959,1.3417,-0.2688,0.2557,0.9588,1.1765,2.0751
2015-02-20,7,2,"['AUD', 'NZD']","['JPY', 'CHF']",1.1335,1.2787,-0.4305,0.345,0.97,0.8641,1.9461
2015-02-27,7,2,"['AUD', 'NZD']","['JPY', 'CHF']",1.0826,1.3928,-0.4743,0.2107,1.0042,0.6176,1.7379
2015-03-06,7,2,"['NZD', 'AUD']","['JPY', 'CHF']",0.9885,1.368,-0.4043,0.2281,1.0388,0.8274,1.325
2015-03-13,7,2,"['AUD', 'NZD']","['JPY', 'CHF']",0.8667,1.1733,-0.3891,0.2864,0.8317,0.8091,1.4271
2015-03-20,7,2,"['EUR', 'NZD']","['CHF', 'JPY']",1.1602,0.5476,-0.4292,-0.7306,0.6078,1.0641,1.2911
2015-03-27,7,2,"['NZD', 'EUR']","['JPY', 'CHF']",1.3701,0.6006,-0.3801,0.0628,0.9557,1.1491,1.2527
2015-04-03,7,2,"['GBP', 'EUR']","['JPY', 'CHF']",1.4187,0.4912,-0.9786,-0.5431,0.8075,1.0432,0.5076
2015-04-10,7,2,"['GBP', 'EUR']","['JPY', 'CHF']",1.3859,0.7163,-0.9958,-0.4547,0.772,0.9443,0.2773
2015-04-17,7,2,"['GBP', 'EUR']","['JPY', 'CHF']",1.2955,0.7353,-1.0391,-0.4527,0.7482,0.9681,0.2483
2015-04-24,7,2,"['GBP', 'EUR']","['JPY', 'CHF']",1.2939,0.6152,-1.2364,-0.4695,0.5765,0.8186,-0.0416
2015-05-01,7,2,"['GBP', 'EUR']","['JPY', 'CHF']",1.1302,0.5114,-1.4551,-0.6126,0.3781,0.998,-0.1983
2015-05-08,7,2,"['GBP', 'EUR']","['CHF', 'JPY']",1.0892,-0.1118,-0.8055,-1.1422,0.0714,0.6476,-0.045
2015-05-15,7,2,"['NZD', 'EUR']","['CHF', 'JPY']",1.025,-0.1999,-0.9737,-1.8909,-0.1284,0.7887,0.842
2015-05-22,7,2,"['EUR', 'NZD']","['CHF', 'JPY']",0.9672,-0.2536,-1.1074,-1.7771,-0.398,0.5394,1.3887
2015-05-29,7,2,"['EUR', 'NZD']","['CHF', 'CAD']",0.9964,-0.2266,-0.3509,-1.6498,-0.4938,0.6336,1.7277
2015-06-05,7,2,"['EUR', 'NZD']","['CHF', 'CAD']",0.9554,0.1801,0.0513,-1.5561,-0.2353,0.6394,2.2215
2015-06-12,7,2,"['GBP', 'NZD']","['CHF', 'CAD']",0.6454,0.1831,0.2954,-1.7345,0.1712,0.6976,2.2012
2015-06-19,7,2,"['GBP', 'NZD']","['CHF', 'JPY']",0.3774,0.0246,-0.0922,-1.5663,0.1206,0.8007,1.937
2015-06-26,7,2,"['CAD', 'NZD']","['CHF', 'JPY']",0.5342,0.1607,0.1403,-1.8023,0.5443,0.4966,2.1466
2015-07-03,7,2,"['CAD', 'NZD']","['CHF', 'JPY']",0.5501,0.231,-0.1048,-1.7563,0.6869,0.1682,2.2866
2015-07-10,7,2,"['CAD', 'NZD']","['CHF', 'JPY']",0.5176,0.4185,-0.4276,-1.4412,0.7292,0.566,2.4178
2015-07-17,7,2,"['CAD', 'NZD']","['CHF', 'JPY']",0.6324,0.6061,-0.7911,-0.8537,0.8183,0.669,2.4732
2015-07-24,7,2,"['CAD', 'NZD']","['CHF', 'JPY']",0.6683,0.6896,-0.5035,-0.7599,0.7691,0.5204,2.2535
2015-07-31,7,2,"['CAD', 'NZD']","['JPY', 'CHF']",0.5942,0.8334,-0.4807,-0.185,0.9948,0.0718,1.9766
2015-08-07,7,2,"['CAD', 'NZD']","['JPY', 'GBP']",0.6825,0.7859,-0.1657,0.0345,1.1006,-0.0343,1.8415
2015-08-14,7,2,"['CAD', 'NZD']","['GBP', 'JPY']",0.7385,0.8305,0.3226,0.641,1.1393,0.1255,1.7416
2015-08-21,7,2,"['CAD', 'NZD']","['GBP', 'JPY']",0.4633,0.8136,0.0588,0.9711,1.2083,-0.1354,1.6693
2015-08-28,7,2,"['NZD', 'CHF']","['JPY', 'GBP']",0.0701,0.9794,-1.34,1.4859,0.971,-0.3884,1.3666
2015-09-04,7,2,"['CHF', 'NZD']","['JPY', 'EUR']",0.1233,0.8255,-2.0188,1.0044,0.9102,0.1251,1.5272
2015-09-11,7,2,"['CAD', 'NZD']","['JPY', 'EUR']",0.248,0.6855,-2.3183,0.6757,0.7628,0.2936,1.7051
2015-09-18,7,2,"['AUD', 'NZD']","['JPY', 'CHF']",0.5292,0.6123,-1.4074,-0.6421,0.5383,-0.1329,0.9449
2015-09-25,7,2,"['AUD', 'NZD']","['JPY', 'GBP']",0.4633,0.92,-1.6846,0.1004,0.6555,-0.3438,1.0396
2015-10-02,7,2,"['AUD', 'NZD']","['JPY', 'GBP']",0.5324,0.8551,-1.8465,0.1991,0.7342,-0.2191,1.001
2015-10-09,7,2,"['AUD', 'NZD']","['JPY', 'GBP']",0.4936,0.6823,-2.1035,0.35,0.6641,-0.1334,0.8092
2015-10-16,7,2,"['NZD', 'CAD']","['JPY', 'GBP']",0.3377,0.4962,-2.3459,0.1767,0.6696,-0.0093,0.6344
2015-10-23,7,2,"['CAD', 'AUD']","['JPY', 'GBP']",0.0757,0.6054,-2.8148,-0.2434,0.3703,-0.615,0.3183
2015-10-30,7,2,"['AUD', 'EUR']","['JPY', 'GBP']",0.5696,0.5441,-1.4921,-0.35,0.0443,-0.4928,0.1541
2015-11-06,7,2,"['AUD', 'EUR']","['JPY', 'GBP']",0.8215,0.5575,-1.1979,0.5062,0.0697,-0.3385,0.0635
2015-11-13,7,2,"['AUD', 'EUR']","['JPY', 'CAD']",0.8583,0.8088,-0.6224,0.6047,-0.0852,0.2356,0.1744
2015-11-20,7,2,"['AUD', 'EUR']","['JPY', 'NZD']",1.0372,1.0167,-0.3906,0.9692,0.2176,0.5587,0.2117
2015-11-27,7,2,"['EUR', 'CHF']","['JPY', 'NZD']",1.1225,0.8872,-0.3996,1.3305,0.5402,0.8171,0.3159
2015-12-04,7,2,"['EUR', 'CHF']","['JPY', 'NZD']",1.1139,0.6314,-0.5332,1.3667,0.5268,0.5793,0.2581
2015-12-11,7,2,"['EUR', 'CHF']","['JPY', 'NZD']",0.9492,0.3005,-0.6836,1.4192,0.4091,0.3741,-0.0676
2015-12-18,7,2,"['CAD', 'EUR']","['JPY', 'CHF']",1.0887,-0.1002,-1.7983,-0.3693,0.5146,0.2559,0.5065
2015-12-25,7,2,"['CAD', 'EUR']","['JPY', 'CHF']",1.0796,0.2428,-1.6332,-0.4626,0.9034,0.4693,0.6768
2015-12-31,7,2,"['CAD', 'EUR']","['JPY', 'CHF']",1.0796,0.2428,-1.6332,-0.4626,0.9034,0.4693,0.6768
2016-01-08,7,2,"['CAD', 'EUR']","['JPY', 'CHF']",1.0451,0.0138,-2.8678,-0.5616,1.0255,0.4503,0.4304
2016-01-15,7,2,"['EUR', 'CAD']","['JPY', 'CHF']",0.9054,0.1851,-3.3808,-0.5713,1.0138,0.3782,0.4304
2016-01-22,7,2,"['NZD', 'CAD']","['JPY', 'CHF']",0.776,0.4825,-3.5568,-0.3123,1.3141,0.5057,0.9453
2016-01-29,7,2,"['NZD', 'CAD']","['JPY', 'CHF']",0.6434,0.4287,-3.6967,0.1768,1.3332,0.665,1.1617
2016-02-05,7,2,"['CAD', 'NZD']","['JPY', 'EUR']",0.155,0.2378,-3.2665,0.1628,0.861,0.6053,1.4456
2016-02-12,7,2,"['CAD', 'NZD']","['JPY', 'AUD']",-0.1989,-0.4126,-3.2929,0.4497,0.8383,0.4424,1.4272
2016-02-19,7,2,"['CAD', 'NZD']","['JPY', 'AUD']",-0.3578,-0.7165,-3.2226,0.2069,0.5131,0.4235,1.3319
2016-02-26,7,2,"['GBP', 'NZD']","['JPY', 'AUD']",-0.3664,-0.9369,-3.1722,0.0036,0.1586,0.3566,1.1746
2016-03-04,7,2,"['GBP', 'NZD']","['JPY', 'AUD']",-0.1097,-1.157,-3.1775,-0.0755,-0.1349,0.4523,0.9363
2016-03-11,7,2,"['GBP', 'NZD']","['JPY', 'AUD']",-0.1023,-1.4216,-3.0289,-0.2157,-0.4351,0.5916,0.6854
2016-03-18,7,2,"['EUR', 'NZD']","['JPY', 'AUD']",0.2591,-1.1301,-3.4367,-0.8754,-0.765,-0.1247,0.3468
2016-03-25,7,2,"['NZD', 'GBP']","['JPY', 'AUD']",0.0814,-1.2852,-3.4792,-0.7665,-0.3946,0.5454,0.3643
2016-04-01,7,2,"['NZD', 'GBP']","['JPY', 'AUD']",0.0338,-1.4462,-3.3403,-0.853,-1.0119,0.6005,0.2629
2016-04-08,7,2,"['NZD', 'GBP']","['JPY', 'AUD']",-0.1354,-1.5709,-3.1758,-0.9647,-1.428,0.8027,0.1356
2016-04-15,7,2,"['NZD', 'GBP']","['JPY', 'AUD']",-0.1454,-1.7527,-3.1505,-1.2129,-1.5574,1.0117,-0.0151
2016-04-22,7,2,"['NZD', 'GBP']","['JPY', 'AUD']",-0.2432,-1.9193,-3.11,-1.2535,-1.8227,1.1169,-0.1108
2016-04-29,7,2,"['NZD', 'GBP']","['JPY', 'AUD']",-0.3357,-2.1953,-2.9752,-1.229,-2.0328,0.9085,-0.2809
2016-05-06,7,2,"['NZD', 'GBP']","['JPY', 'CAD']",-0.5802,-2.0993,-2.8221,-0.9576,-2.3496,0.6684,-0.4033
2016-05-13,7,2,"['NZD', 'GBP']","['CAD', 'JPY']",-0.5855,-1.8067,-2.6391,-0.9358,-2.6431,0.5684,-0.2597
2016-05-20,7,2,"['NZD', 'GBP']","['JPY', 'CAD']",-0.5722,-1.4593,-2.6192,-0.5812,-2.4129,0.6863,-0.0843
2016-05-27,7,2,"['NZD', 'GBP']","['CAD', 'JPY']",-0.3549,-0.6014,-1.6469,-0.487,-2.2249,0.514,0.0581
2016-06-03,7,2,"['NZD', 'GBP']","['CAD', 'JPY']",-0.3634,-0.4285,-1.4514,-0.1029,-2.4534,0.5362,0.0039
2016-06-10,7,2,"['CHF', 'GBP']","['CAD', 'JPY']",-0.0376,-0.0686,-1.981,0.7072,-2.1003,1.4194,-0.0797
2016-06-17,7,2,"['NZD', 'GBP']","['JPY', 'CAD']",-0.0475,-0.246,-2.5538,-0.9392,-1.7254,0.8459,0.741
2016-06-24,7,2,"['NZD', 'GBP']","['JPY', 'CAD']",0.0402,-0.2256,-2.3428,-0.9354,-1.2088,1.4408,0.6674
2016-07-01,7,2,"['NZD', 'GBP']","['JPY', 'CHF']",-0.0104,-0.4598,-2.4873,-1.6333,-1.4839,1.0516,0.6515
2016-07-08,7,2,"['NZD', 'GBP']","['JPY', 'CAD']",0.1072,-0.8241,-2.4411,-1.3273,-1.6391,1.1145,0.5377
2016-07-15,7,2,"['NZD', 'GBP']","['JPY', 'CAD']",0.2474,-1.2553,-1.9354,-0.9247,-1.9171,1.3961,0.3562
2016-07-22,7,2,"['EUR', 'GBP']","['CAD', 'AUD']",0.3424,-1.8334,-1.7374,-0.6127,-2.0979,1.95,0.2565
2016-07-29,7,2,"['EUR', 'GBP']","['CAD', 'AUD']",0.4562,-1.7787,-1.6044,-0.1356,-2.1077,2.0793,0.4229
2016-08-05,7,2,"['NZD', 'GBP']","['CAD', 'JPY']",0.4163,-1.6984,-1.7439,0.15,-1.8283,2.1133,0.427
2016-08-12,7,2,"['NZD', 'GBP']","['JPY', 'AUD']",0.3672,-1.7651,-1.8048,-0.0578,-1.6864,2.2189,0.4966
2016-08-19,7,2,"['NZD', 'GBP']","['JPY', 'AUD']",0.2869,-1.8268,-1.9266,0.1362,-1.483,2.2609,0.4964
2016-08-26,7,2,"['NZD', 'GBP']","['JPY', 'AUD']",0.0647,-1.8209,-1.9861,-0.2868,-1.6117,2.2616,0.5082
2016-09-02,7,2,"['NZD', 'GBP']","['JPY', 'CAD']",0.1259,-1.8379,-2.0183,-1.0195,-1.8643,2.1607,0.2997
2016-09-09,7,2,"['EUR', 'GBP']","['JPY', 'CAD']",0.2285,-1.7012,-1.8306,-0.1992,-1.7883,1.9884,0.0332
2016-09-16,7,2,"['NZD', 'GBP']","['JPY', 'CAD']",0.0548,-1.5535,-1.7919,-0.191,-1.5809,1.793,0.1504
2016-09-23,7,2,"['NZD', 'GBP']","['JPY', 'CAD']",0.2879,-0.643,-2.0146,-1.0747,-1.4677,1.2183,0.9883
2016-09-30,7,2,"['NZD', 'GBP']","['JPY', 'AUD']",0.1124,-0.9023,-2.0599,0.7235,-0.223,2.0011,0.8983
2016-10-07,7,2,"['NZD', 'GBP']","['JPY', 'AUD']",0.1225,-1.1264,-1.9927,0.265,-0.091,1.9932,0.9617
2016-10-14,7,2,"['NZD', 'GBP']","['JPY', 'AUD']",0.1679,-1.1677,-1.5437,0.7872,-0.2147,1.9669,0.9679
2016-10-21,7,2,"['CHF', 'GBP']","['JPY', 'AUD']",0.254,-1.1958,-1.3027,1.2285,-0.0177,1.8365,0.3902
2016-10-28,7,2,"['CHF', 'GBP']","['JPY', 'AUD']",0.3092,-1.2215,-1.4026,1.3082,-0.1914,1.5177,0.4016
2016-11-04,7,2,"['GBP', 'CHF']","['AUD', 'JPY']",0.4927,-1.452,-1.3447,1.5683,-0.1122,1.4708,0.4348
2016-11-11,7,2,"['GBP', 'CHF']","['AUD', 'JPY']",0.4844,-1.3359,-1.1163,2.0275,0.129,1.7284,0.1801
2016-11-18,7,2,"['GBP', 'CHF']","['AUD', 'JPY']",0.3381,-1.5552,-0.87,1.8571,-0.0244,1.5092,0.1922
2016-11-25,7,2,"['GBP', 'CHF']","['AUD', 'JPY']",0.2553,-1.3132,-0.659,1.6977,-0.0273,1.3757,0.3741
2016-12-02,7,2,"['GBP', 'CHF']","['AUD', 'JPY']",0.1971,-1.024,-0.4592,1.5868,0.0603,1.4438,0.4634
2016-12-09,7,2,"['GBP', 'CHF']","['AUD', 'JPY']",0.1727,-1.08,0.0079,1.6816,0.105,1.4054,0.6133
2016-12-16,7,2,"['GBP', 'CHF']","['AUD', 'EUR']",-0.273,-0.7428,0.2707,1.6728,0.2333,1.3072,0.5579
2016-12-23,7,2,"['NZD', 'GBP']","['CHF', 'AUD']",-0.2926,-0.3698,0.6708,-0.8335,-0.2028,1.1941,0.9072
2016-12-30,7,2,"['GBP', 'NZD']","['CAD', 'EUR']",-0.469,-0.1195,0.857,0.6696,-0.7124,1.0538,1.2151
2017-01-06,7,2,"['GBP', 'NZD']","['CAD', 'EUR']",-0.5029,-0.0546,0.8556,0.9796,-0.5799,1.1565,1.2133
2017-01-13,7,2,"['GBP', 'NZD']","['EUR', 'CAD']",-0.5821,-0.0143,0.8188,1.1234,-0.2999,1.1505,1.4137
2017-01-20,7,2,"['CHF', 'NZD']","['EUR', 'CAD']",-0.581,-0.3524,0.7801,1.1864,-0.4771,1.1411,1.2121
2017-01-27,7,2,"['GBP', 'CHF']","['CAD', 'EUR']",-0.8268,-0.5409,0.6901,1.1752,-0.918,1.0826,1.026
2017-02-03,7,2,"['GBP', 'CHF']","['CAD', 'EUR']",-0.9252,-0.5676,0.5115,1.3749,-0.9352,1.1255,0.2806
2017-02-10,7,2,"['CHF', 'GBP']","['CAD', 'EUR']",-0.953,-0.6619,0.4744,1.139,-1.1601,1.2006,0.0728
2017-02-17,7,2,"['CHF', 'GBP']","['CAD', 'EUR']",-0.9319,-0.8116,0.4048,0.8606,-1.6123,1.2055,0.0011
2017-02-24,7,2,"['CHF', 'GBP']","['CAD', 'AUD']",-0.779,-1.0054,0.3872,0.5844,-1.7727,1.2003,-0.0332
2017-03-03,7,2,"['CHF', 'GBP']","['CAD', 'AUD']",-0.9498,-1.4488,0.3912,0.8986,-1.9448,1.1926,-0.0226
2017-03-10,7,2,"['CHF', 'GBP']","['CAD', 'AUD']",-0.8488,-1.3048,0.4174,0.5314,-1.7778,1.1701,0.4925
2017-03-17,7,2,"['NZD', 'GBP']","['AUD', 'CAD']",-1.1106,-1.4622,0.7594,0.6156,-1.3283,1.7936,0.7674
2017-03-24,7,2,"['NZD', 'GBP']","['EUR', 'AUD']",-1.601,-1.2784,0.7549,1.0039,0.5298,1.8638,1.4233
2017-03-31,7,2,"['CHF', 'GBP']","['EUR', 'AUD']",-1.8636,-1.4824,0.4891,1.5048,0.6884,1.8048,1.4123
2017-04-07,7,2,"['NZD', 'GBP']","['EUR', 'AUD']",-1.8213,-1.3405,0.382,1.3225,0.6588,1.7316,1.5091
2017-04-14,7,2,"['NZD', 'GBP']","['EUR', 'AUD']",-1.7286,-1.3451,0.1819,0.6487,0.8312,1.8541,1.4581
2017-04-21,7,2,"['NZD', 'GBP']","['EUR', 'AUD']",-1.7249,-1.3746,0.1001,0.9709,0.7638,1.5024,1.4479
2017-04-28,7,2,"['CHF', 'NZD']","['EUR', 'AUD']",-1.7598,-1.4153,0.0447,1.3707,0.8447,1.2837,1.4504
2017-05-05,7,2,"['NZD', 'CHF']","['EUR', 'AUD']",-2.1965,-1.4074,0.1297,1.5445,0.7876,0.9866,1.1398
2017-05-12,7,2,"['CHF', 'CAD']","['EUR', 'AUD']",-2.6617,-0.7486,0.2174,1.0644,1.6483,0.1611,1.0054
2017-05-19,7,2,"['CHF', 'CAD']","['EUR', 'GBP']",-2.8925,-0.1382,0.5339,1.6239,1.8788,-0.21,1.085
2017-05-26,7,2,"['CHF', 'CAD']","['EUR', 'GBP']",-3.268,-0.0496,0.45,1.3803,2.0065,-0.4704,0.8368
2017-06-02,7,2,"['CHF', 'CAD']","['EUR', 'GBP']",-3.2803,-0.0652,0.456,1.1406,2.048,-0.3238,0.457
2017-06-09,7,2,"['CHF', 'CAD']","['EUR', 'GBP']",-3.194,0.0192,0.4588,1.0307,1.7893,-0.1192,0.0578
2017-06-16,7,2,"['CHF', 'CAD']","['EUR', 'NZD']",-3.0851,0.0505,0.4513,0.7407,1.6885,-0.1507,-0.2722
2017-06-23,7,2,"['JPY', 'CAD']","['EUR', 'NZD']",-2.6531,-0.6675,0.6359,-0.1164,1.3657,0.176,-2.0916
2017-06-30,7,2,"['JPY', 'CAD']","['EUR', 'NZD']",-2.7691,-0.8054,0.7895,0.0797,1.1715,0.2767,-2.119
2017-07-07,7,2,"['CAD', 'JPY']","['EUR', 'NZD']",-2.9325,-1.173,0.8813,-0.5107,0.7788,-0.2622,-2.3706
2017-07-14,7,2,"['CAD', 'JPY']","['EUR', 'NZD']",-2.8857,-1.3809,1.2597,-0.5414,-0.4014,-0.4099,-2.5647
2017-07-21,7,2,"['CHF', 'JPY']","['NZD', 'EUR']",-2.8711,-1.6002,1.3903,-0.0997,-0.9522,-0.7705,-2.8866
2017-07-28,7,2,"['CHF', 'JPY']","['NZD', 'EUR']",-2.7652,-1.5532,1.4166,-0.3379,-1.5108,-0.3978,-2.9046
2017-08-04,7,2,"['GBP', 'JPY']","['NZD', 'EUR']",-2.5562,-1.5878,1.2272,-0.6714,-1.8483,-0.3713,-2.8792
2017-08-11,7,2,"['CHF', 'JPY']","['NZD', 'EUR']",-2.6163,-1.4033,1.0512,-0.3286,-2.3176,-0.5115,-2.8314
2017-08-18,7,2,"['GBP', 'JPY']","['EUR', 'NZD']",-2.3653,-1.4402,0.8748,-0.3332,-2.0865,-0.2848,-2.3215
2017-08-25,7,2,"['GBP', 'JPY']","['EUR', 'NZD']",-2.4093,-1.4625,0.8226,-0.2334,-2.0863,0.2413,-2.2496
2017-09-01,7,2,"['GBP', 'JPY']","['EUR', 'CAD']",-2.3235,-1.5102,0.769,-0.262,-2.0789,0.3888,-1.9627
2017-09-08,7,2,"['GBP', 'JPY']","['EUR', 'CAD']",-2.3918,-1.3924,0.8264,-0.2119,-1.9883,0.4807,-1.4887
2017-09-15,7,2,"['GBP', 'JPY']","['EUR', 'CAD']",-2.1702,-1.2066,0.6313,-0.314,-1.7539,-0.1873,-1.1799
2017-09-22,7,2,"['CHF', 'JPY']","['EUR', 'AUD']",-1.9591,-1.6211,0.6066,-0.2366,-1.6118,-1.265,-0.8698
2017-09-29,7,2,"['CHF', 'JPY']","['CAD', 'EUR']",-2.2361,-1.7501,0.8545,-0.2187,-2.62,-1.9562,-1.0519
2017-10-06,7,2,"['CHF', 'JPY']","['GBP', 'CAD']",-2.1945,-1.6767,0.8558,-0.081,-2.6127,-2.7088,-1.0983
2017-10-13,7,2,"['CHF', 'JPY']","['CAD', 'GBP']",-2.2006,-1.6603,1.0618,-0.0103,-2.5882,-2.4171,-0.7443
2017-10-20,7,2,"['CHF', 'JPY']","['CAD', 'EUR']",-2.078,-1.5301,1.043,0.0094,-2.5001,-1.8871,-0.946
2017-10-27,7,2,"['CHF', 'JPY']","['CAD', 'EUR']",-1.9616,-1.3873,1.1128,0.4762,-2.3832,-1.5728,-0.1194
2017-11-03,7,2,"['CHF', 'JPY']","['CAD', 'EUR']",-1.8063,-1.2505,1.1589,0.9566,-2.1009,-1.6897,0.4395
2017-11-10,7,2,"['CHF', 'JPY']","['CAD', 'EUR']",-1.9116,-1.138,1.2119,1.1652,-1.9598,-1.1757,0.8614
2017-11-17,7,2,"['CHF', 'JPY']","['CAD', 'EUR']",-1.825,-1.0765,1.3334,1.2943,-1.8562,-1.3884,0.8833
2017-11-24,7,2,"['JPY', 'CHF']","['EUR', 'CAD']",-1.9109,-0.8911,1.295,1.3775,-1.7601,-1.5732,0.8901
2017-12-01,7,2,"['JPY', 'CHF']","['GBP', 'EUR']",-1.7598,-0.8413,1.2323,1.48,-1.7305,-1.7786,0.9038
2017-12-08,7,2,"['JPY', 'CHF']","['GBP', 'EUR']",-1.7563,-0.8331,1.3241,1.4051,-1.595,-1.803,0.819
2017-12-15,7,2,"['CHF', 'JPY']","['GBP', 'EUR']",-1.9093,-0.7174,1.233,1.0744,-1.5396,-1.9665,0.6907
2017-12-22,7,2,"['NZD', 'JPY']","['GBP', 'EUR']",-1.6518,0.6329,1.427,0.6695,-1.5791,-2.3808,1.3641
2017-12-29,7,2,"['JPY', 'NZD']","['GBP', 'EUR']",-1.6621,0.6522,1.3783,0.4223,-0.9478,-1.9825,1.469
2018-01-05,7,2,"['NZD', 'JPY']","['GBP', 'EUR']",-1.8715,0.8029,1.4708,0.6535,-0.8018,-2.0249,1.4659
2018-01-12,7,2,"['CHF', 'JPY']","['GBP', 'EUR']",-1.9369,0.0696,1.4986,1.0154,-0.8002,-2.3521,0.9015
2018-01-19,7,2,"['CHF', 'JPY']","['GBP', 'EUR']",-1.8024,-0.0537,1.3735,1.0915,-0.7529,-2.2571,0.6031
