month_end,n,k,longs,shorts,carry_EUR,carry_GBP,carry_JPY,carry_CHF,mom_EUR,mom_GBP,mom_JPY,mom_CHF,value_EUR,value_GBP,value_JPY,value_CHF,carry_AUD,carry_CAD,carry_SEK,carry_NOK,mom_AUD,mom_CAD,mom_SEK,mom_NOK,value_AUD,value_CAD,value_SEK,value_NOK,carry_ZAR,mom_ZAR,value_ZAR,carry_NZD,mom_NZD,value_NZD,carry_MXN,carry_TRY,carry_PLN,carry_HUF,mom_MXN,mom_TRY,mom_PLN,mom_HUF,value_MXN,value_TRY,value_PLN,value_HUF
2025-03-31,14,5,"['JPY', 'TRY', 'SEK', 'NOK', 'ZAR']","['AUD', 'NZD', 'EUR', 'CHF', 'CAD']",2.525,4.44,0.7918,0.3713,0.0023,0.0233,0.0093,0.0201,-0.033,-0.0817,0.2495,-0.0145,4.17,2.8425,2.2802,4.51,-0.0425,-0.0591,0.0615,0.0295,-0.0814,0.0396,0.0152,0.0924,7.42,0.0307,0.0544,3.81,-0.0527,-0.0335,9.96,43.5,5.87,6.5,-0.1909,-0.1471,0.0282,-0.0204,-0.0708,0.0297,-0.2648,-0.0713
2025-04-30,14,5,"['SEK', 'CHF', 'JPY', 'TRY', 'NOK']","['AUD', 'NZD', 'MXN', 'CAD', 'EUR']",2.4424,4.39,0.8209,0.3129,0.0615,0.0666,0.103,0.1132,-0.017,-0.139,0.2719,0.0153,4.12,2.66,2.2995,4.57,-0.0099,-0.0012,0.14,0.0685,-0.1435,0.009,-0.0221,-0.0004,7.36,0.0105,-0.0307,3.67,0.0099,-0.0701,9.82,41.0,5.85,6.4717,-0.1254,-0.1592,0.0744,0.0258,-0.2704,0.0316,-0.2969,-0.0925
2025-05-30,14,5,"['CHF', 'NOK', 'ZAR', 'JPY', 'TRY']","['AUD', 'NZD', 'MXN', 'CAD', 'PLN']",2.4424,4.39,0.8209,0.3129,0.0461,0.0563,0.0921,0.0969,-0.017,-0.139,0.2719,0.0153,4.12,2.66,2.2995,4.57,-0.0332,-0.0081,0.0973,0.0281,-0.1435,0.009,-0.0221,-0.0004,7.36,0.0443,-0.0307,3.67,-0.0298,-0.0701,9.82,41.0,5.85,6.4717,-0.1245,-0.1797,0.0522,0.0095,-0.2704,0.0316,-0.2969,-0.0925
2025-06-30,14,5,"['HUF', 'TRY', 'SEK', 'JPY', 'NOK']","['AUD', 'MXN', 'NZD', 'GBP', 'EUR']",2.0913,4.19,0.7754,0.092,0.1001,0.0859,0.1185,0.1334,-0.0293,-0.1443,0.2772,-0.0148,3.78,2.6225,2.3026,4.64,-0.014,0.0053,0.1211,0.0595,-0.0936,-0.0057,-0.0067,0.0171,7.35,0.0268,-0.1033,3.34,0.0,-0.0734,9.12,44.5,5.26,6.5,-0.0226,-0.1781,0.1175,0.0882,-0.3607,0.0123,-0.3139,-0.107
2025-07-31,14,5,"['PLN', 'HUF', 'TRY', 'SEK', 'NOK']","['AUD', 'NZD', 'MXN', 'GBP', 'EUR']",1.9836,4.15,0.7727,0.0396,0.0553,0.0276,-0.0068,0.0789,-0.029,-0.1548,0.2675,-0.0272,3.69,2.66,2.1884,4.34,-0.0184,-0.0036,0.0931,0.0563,-0.0527,0.0127,0.016,0.0383,7.3,-0.0002,-0.0617,3.3,-0.0108,-0.0442,8.8,44.5,5.22,6.5058,-0.0118,-0.184,0.0586,0.0397,-0.3226,0.032,-0.2789,-0.0998
2025-08-29,14,5,"['MXN', 'PLN', 'TRY', 'SEK', 'NOK']","['NZD', 'AUD', 'GBP', 'CAD', 'JPY']",1.9836,4.15,0.7727,0.0396,0.0577,0.0288,-0.006,0.0619,-0.029,-0.1548,0.2675,-0.0272,3.69,2.66,2.1884,4.34,-0.0332,-0.0182,0.0859,0.0547,-0.0527,0.0127,0.016,0.0383,7.3,0.0091,-0.0617,3.3,-0.0566,-0.0442,8.8,44.5,5.22,6.5058,0.0573,-0.1718,0.0626,0.0491,-0.3226,0.032,-0.2789,-0.0998
2025-09-30,14,5,"['ZAR', 'MXN', 'HUF', 'SEK', 'NOK']","['NZD', 'GBP', 'AUD', 'EUR', 'JPY']",2.0211,3.98,0.7727,-0.0615,0.0537,0.0049,-0.0291,0.0615,-0.0232,-0.1223,0.277,-0.0178,3.61,2.655,2.043,4.26,-0.044,-0.0286,0.0789,0.0557,-0.0234,0.0283,0.0587,0.0827,6.97,0.0007,-0.0947,3.1,-0.0866,-0.027,8.14,41.5,4.88,6.6085,0.0742,-0.1774,0.0581,0.0734,-0.3509,-0.0512,-0.2575,-0.0979
2025-10-31,14,5,"['MXN', 'ZAR', 'HUF', 'SEK', 'NOK']","['NZD', 'GBP', 'AUD', 'JPY', 'CHF']",2.0273,3.97,0.8182,-0.0597,0.0601,0.0197,-0.013,0.0734,-0.0259,-0.1274,0.2798,-0.0246,3.58,2.4925,1.9834,4.13,-0.0051,-0.0054,0.1221,0.0865,-0.0317,0.0303,0.0336,0.0498,6.91,0.0182,-0.0777,2.93,-0.0414,-0.0128,8.07,39.0,4.75,6.6377,0.081,-0.1845,0.085,0.1157,-0.3344,-0.0951,-0.28,-0.1551
2025-11-28,14,5,"['ZAR', 'MXN', 'HUF', 'SEK', 'NOK']","['GBP', 'JPY', 'AUD', 'NZD', 'CHF']",2.0273,3.97,0.8182,-0.0597,0.0965,0.039,-0.041,0.0962,-0.0259,-0.1274,0.2798,-0.0246,3.58,2.4925,1.9834,4.13,0.0061,0.0018,0.1531,0.0905,-0.0317,0.0303,0.0336,0.0498,6.91,0.0578,-0.0777,2.93,-0.0325,-0.0128,8.07,39.0,4.75,6.6377,0.1136,-0.1835,0.1133,0.1866,-0.3344,-0.0951,-0.28,-0.1551
2025-12-31,14,5,"['MXN', 'ZAR', 'HUF', 'NOK', 'SEK']","['GBP', 'JPY', 'AUD', 'NZD', 'CHF']",2.0417,3.84,0.8064,-0.0475,0.1345,0.0767,0.0034,0.1449,-0.0277,-0.0998,0.2931,-0.0294,3.65,2.185,1.8687,4.22,0.0783,0.0479,0.2025,0.129,-0.0365,0.0454,0.0513,0.0474,6.77,0.1372,-0.0321,2.47,0.0289,0.0301,7.66,38.0,4.28,6.5415,0.1565,-0.177,0.1506,0.2143,-0.2872,-0.1422,-0.2951,-0.1786
2026-01-30,12,4,"['NZD', 'MXN', 'ZAR', 'SEK']","['JPY', 'TRY', 'GBP', 'AUD']",2.0417,3.84,0.8064,-0.0475,0.1436,0.104,0.0029,0.1782,-0.0277,-0.0998,0.2931,-0.0294,3.65,2.185,1.8687,,0.1213,0.067,0.244,,-0.0365,0.0454,0.0513,,6.77,0.1574,-0.0321,2.47,0.0674,0.0301,7.66,38.0,4.28,,0.1846,-0.1763,0.1439,,-0.2872,-0.1422,-0.2951,
2026-02-27,12,4,"['AUD', 'MXN', 'SEK', 'ZAR']","['GBP', 'JPY', 'PLN', 'CHF']",2.0458,3.75,1.0727,-0.0482,0.1385,0.0718,-0.0349,0.1735,-0.0225,-0.1185,0.2955,-0.0266,3.71,2.164,1.9289,,0.1467,0.0604,0.1922,,-0.0335,0.0415,0.0548,,6.66,0.1694,-0.0222,2.49,0.0707,0.0322,7.52,36.5,4.06,,0.193,-0.1684,0.1314,,-0.2893,-0.0999,-0.2918,
2026-03-31,12,4,"['CAD', 'AUD', 'MXN', 'ZAR']","['GBP', 'JPY', 'CHF', 'PLN']",2.0,3.7274,1.2291,-0.0435,0.0699,0.0251,-0.0545,0.108,-0.0296,-0.0921,0.2937,-0.0647,3.96,2.1775,1.9074,,0.109,0.035,0.0625,,-0.0662,0.0504,0.0247,,6.61,0.0856,-0.0546,2.49,0.0152,0.0254,7.33,35.5,3.86,,0.1446,-0.1464,0.0441,,-0.3627,-0.031,-0.299,
2026-04-30,12,4,"['SEK', 'MXN', 'AUD', 'ZAR']","['CHF', 'JPY', 'TRY', 'EUR']",2.0,3.7289,1.2688,-0.0412,0.0359,0.0211,-0.089,0.0569,-0.023,-0.0742,0.2865,-0.0824,4.19,2.23,1.9362,,0.1232,0.0157,0.0465,,-0.0651,0.0619,0.0426,,6.69,0.1154,-0.0191,2.51,-0.005,0.0373,7.28,35.5,3.82,,0.1231,-0.1472,0.0414,,-0.3506,-0.1146,-0.3036,
2026-05-29,12,4,"['SEK', 'MXN', 'AUD', 'ZAR']","['CHF', 'GBP', 'JPY', 'TRY']",2.0,3.7289,1.2688,-0.0412,0.0274,-0.0006,-0.0956,0.0531,-0.023,-0.0742,0.2865,-0.0824,4.19,2.23,1.9362,,0.1169,-0.0041,0.038,,-0.0651,0.0619,0.0426,,6.69,0.109,-0.0191,2.51,0.0048,0.0373,7.28,35.5,3.82,,0.1191,-0.1446,0.0319,,-0.3506,-0.1146,-0.3036,
2026-06-30,12,4,"['SEK', 'MXN', 'AUD', 'ZAR']","['PLN', 'JPY', 'CHF', 'TRY']",2.0,3.7296,1.2741,-0.0394,-0.0317,-0.035,-0.1158,-0.0197,-0.0168,-0.0677,0.2732,-0.0581,4.43,2.2925,1.9566,,0.0511,-0.0423,-0.0263,,-0.0771,0.0926,0.0599,,6.91,0.0813,0.0166,2.63,-0.0684,0.0438,6.86,35.5,3.85,,0.0718,-0.1464,-0.0439,,-0.324,-0.2238,-0.2704,
2026-07-31,12,4,"['MXN', 'SEK', 'AUD', 'ZAR']","['CHF', 'PLN', 'JPY', 'TRY']",2.1167,3.7298,1.412,-0.0451,0.009,0.0207,-0.042,0.0079,-0.0165,-0.0639,0.2738,-0.0519,4.46,2.2725,1.9538,,0.0925,-0.0118,0.0273,,-0.0743,0.1038,0.0645,,7.11,0.1007,0.0087,2.68,-0.0014,0.0431,6.76,35.5,3.85,,0.0874,-0.1446,0.0015,,-0.3232,-0.2369,-0.2538,
2026-08-31,12,4,"['AUD', 'MXN', 'NZD', 'ZAR']","['CHF', 'PLN', 'JPY', 'TRY']",2.25,3.7308,1.4585,-0.0449,-0.0057,0.0032,-0.0794,-0.0098,-0.0165,-0.0639,0.2738,-0.0519,4.48,2.258,1.9493,,0.0964,-0.0078,-0.0121,,-0.0743,0.1038,0.0645,,6.99,0.0974,0.0087,2.85,0.0044,0.0431,6.8,35.5,3.82,,0.0977,-0.1479,-0.0212,,-0.3232,-0.2369,-0.2538,
